video_id,title,channel_title,views,likes,dislikes,ratings_disabled,latest_trend_year,latest_trend_month,latest_trend_day,num_trend_days
aEM2kOrrNJI,"Jennifer Lopez - Dinero ft. DJ Khaled, Cardi B",JenniferLopezVEVO,30599645,455949.0,42374.0,False,2018,6,14,20
aFMUPcuSsJs,SodaSoak by SodaStream,SodaStream,3105328,4275.0,1805.0,False,2018,4,7,6
aFuA50H9uek,Testing Robustness,BostonDynamics,3680427,66530.0,1979.0,False,2018,3,1,9
aGl-1nwahCA,Ew! with John Cena,The Tonight Show Starring Jimmy Fallon,4807512,111866.0,3883.0,False,2018,3,16,8
aJOTlE1K90k,Maroon 5 - Girls Like You ft. Cardi B,Maroon5VEVO,66529577,2488565.0,43464.0,False,2018,6,9,10
aKPz583WRpQ,Funny Japanese Game Show Slippery Stairs - Just Hilarious,Just Wow me,2659593,20003.0,723.0,False,2017,11,27,8
aNvRdg1lR7c,SUPERFLY - Official Teaser Trailer (HD),Sony Pictures Entertainment,3856726,6601.0,2205.0,False,2018,4,7,14
aYnyMPc3LQ4,How to Make Life More Interesting,Jaiden Animations,3770744,220891.0,3665.0,False,2018,1,28,7
a_u7g5BlfiY,Nintendo Direct Mini 1.11.2018,Nintendo,3224847,97889.0,4461.0,False,2018,1,17,6
ad_higXixRA,Billionaire Bill Gates Guesses Grocery Store Prices,TheEllenShow,2841864,55049.0,2432.0,False,2018,2,22,1
ahSKGi_21xg,Mean Tweets – Music Edition #4,Jimmy Kimmel Live,4096699,53194.0,1731.0,False,2018,3,14,7
ai_UWoM37dI,R.I.P Arya,Dwarf Mamba,6988208,368569.0,8898.0,False,2017,11,27,8
aj8mN_7Apcw,Alita: Battle Angel | Official Trailer [HD] | 20th Century FOX,20th Century Fox,6185841,52629.0,7412.0,False,2017,12,15,7
anDIlMVgNwk,First footage of deep-sea anglerfish pair,Science Magazine,3280332,14142.0,189.0,False,2018,4,7,13
au8QGTiPhEw,Azealia Banks - Anna Wintour,AzealiaBanksVEVO,2611836,90500.0,12360.0,False,2018,6,14,20
bAkEd8r7Nnw,Slow Mo Katana Sword - 4K - The Slow Mo Guys,The Slow Mo Guys,3794124,106105.0,2103.0,False,2017,11,22,8
bMrRN99DYKU,Selena Gomez Tearfully Accepts Woman of the Year Award at Billboard's Women in Music 2017,Billboard,4423680,120441.0,4182.0,False,2017,12,8,7
bPNi_492aEQ,Can Ellen Get Steph & Ayesha Curry to Reveal Their Baby's Gender?,TheEllenShow,3598002,53461.0,1758.0,False,2018,2,20,3
bTfJa_Qb5T0,13 Clever Ways to Fake High-end Looks in Your Home,Hometalk,5190938,125605.0,8387.0,False,2018,5,15,15
baj6llvgpWA,Justin Timberlake - Man of the Woods (Official Video),justintimberlakeVEVO,8470806,139599.0,10709.0,False,2018,2,9,7
bc5BnTYRgx8,$10 Vegan vs. $135 Vegan,BuzzFeedVideo,4787793,116418.0,5587.0,False,2018,4,7,6
bg7RjxsghNY,Camila Cabello - Real Friends (Audio),CamilaCabelloVEVO,4609321,309865.0,2792.0,False,2017,12,12,5
bqFjyo7I8fY,Red Velvet 레드벨벳 '봐 (Look)' Dance Practice,SMTOWN,3021666,165337.0,2113.0,False,2018,3,6,13
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,7349435,209009.0,7966.0,False,2018,5,6,13
cH4E_t3m3xM,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,20752341,804496.0,17557.0,False,2017,11,27,9
cHB_s970Uyw,The Poop In My Pants | Rick and Morty | Adult Swim,Adult Swim,5950405,147608.0,5953.0,False,2017,11,30,8
cMD63TwzB1o,SZA - The Weekend (Official Video),SZAVEVO,5569216,146375.0,20217.0,False,2018,1,4,13
cQ54GDm1eL0,You Won’t Believe What Obama Says In This Video! 😉,BuzzFeedVideo,3318782,62895.0,10687.0,False,2018,4,21,3
cQp_C_Zrc3U,BTS Special / 방탄소년단 스페셜 [2017 KBS Song Festival | 2017 KBS 가요대축제 / 2017.12.29],KBS World TV,2612315,158766.0,1577.0,False,2018,1,6,3
cSp1dM2Vj48,READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,9523267,154281.0,7854.0,False,2017,12,13,3
cYxzLGk2NcY,My Dogs Eating Popcorn ASMR,JennaMarbles,2495467,170257.0,7042.0,False,2018,4,22,11
cZxOvNxbi7U,Annie Leibovitz Teaches Photography | Official Trailer,MasterClass,2563098,1570.0,16.0,False,2017,12,20,4
ceXPzJ0fZNs,My B-Boy Days,Domics,2505168,133455.0,1607.0,False,2018,3,25,9
ck2ClsAoN8w,Ending Daily Vlogs. Not Clickbait,RomanAtwoodVlogs,2997289,162747.0,25088.0,False,2018,3,27,13
ckS1F3mJzb0,Kendall Jenner Doesn't Have Baby Fever,TheEllenShow,3311448,49237.0,1832.0,False,2018,3,17,1
cmoknv58jjE,FLIPPING OVER SUPERCAR! *GONE VERY WRONG*,Tanner Braungardt,2433987,65991.0,9011.0,False,2017,11,22,7
coOKvrsmQiI,RAMPAGE - OFFICIAL TRAILER 1 [HD],Warner Bros. Pictures,15104666,143947.0,12709.0,False,2017,11,22,6
cpGA0azFdCs,Prince - Nothing Compares 2 U [OFFICIAL VIDEO],Prince,4550598,67294.0,2532.0,False,2018,5,14,19
cqg5oc20nxk,Official Ram Trucks Super Bowl Commercial | Icelandic Vikings | We Will Rock You,Ram Trucks,25244097,6971.0,1301.0,False,2018,2,13,5
ctx4YBEdOxo,Let's Talk About Tesla Roadster 2020!,Marques Brownlee,2810983,93993.0,3186.0,False,2017,11,21,3
cy9W-ZywVPc,Trying to Get Into Fitness & Health,Jaiden Animations,3042679,191479.0,1240.0,False,2018,3,3,11
cytyAgu9-bA,DEADMAU5 said this Bassline is IMPOSSIBLE...,Davie504,3052072,132775.0,1111.0,False,2018,3,1,5
d-HPZL6AU64,I Tried Following A Simply Nailogical Nail Art Tutorial,Safiya Nygaard,4307840,201146.0,3205.0,False,2018,3,7,13
d1D1SJ-KqaQ,WINNER - ‘EVERYDAY’ M/V,WINNER,15552885,548563.0,11180.0,False,2018,4,21,10
d380meD0W0M,I Dare You: GOING BALD!?,nigahiga,2819118,153395.0,2416.0,False,2017,11,19,6
dKoIPuifJvE,The Handmaid’s Tale Season 2 Trailer (Official) • The Handmaid's Tale on Hulu,Hulu,9020750,6126.0,731.0,False,2018,4,15,11
dNW0B0HsvVs,Solo: A Star Wars Story Official Teaser,Star Wars,9328292,186188.0,23056.0,False,2018,2,9,4
dT5ALH3ICTc,$2 Bacon Vs. $100 Bacon,BuzzFeedVideo,6037731,132975.0,7040.0,False,2018,3,22,4
dUztYCMZYls,"Pokémon GO - More Pokémon, More Adventure. Now with Dynamic Weather Gameplay!",Pokémon GO,2490503,17726.0,1882.0,False,2017,12,13,7
dYXaxeJBj5k,Life-Changing Gift Wrapping Hacks,"But First, Coffee",2503011,108077.0,1605.0,False,2017,12,10,3
dc89yyOS0Z8,MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),Queen Naija,17404158,800784.0,10683.0,False,2018,4,19,12
df7PZIVe1lw,BOWLING BALL Vs. OOBLECK from 45m!,How Ridiculous,14183631,142619.0,13696.0,False,2018,5,30,23
dfnCAmr569k,"Taylor Swift - End Game ft. Ed Sheeran, Future",TaylorSwiftVEVO,45141770,1844959.0,102849.0,False,2018,1,19,7
doP7xKdGOKs,Tide | Super Bowl LII 2018 Commercial | It's a Tide Ad,Tide,4799533,94593.0,2626.0,False,2018,2,14,10
dpLrlEBFq-0,"Keeping Up With The Gonzalez’s (Pt. 3) | Lele Pons, Rudy Mancuso & Inanna Sarkis",Lele Pons,5827999,223308.0,8472.0,False,2017,12,1,5
dt7fU9H8tz8,Women Try A One-Size-Fits-All Bridesmaid Dress,As/Is,2606093,52945.0,1233.0,False,2018,3,20,12
dwvVhnQTfDk,My friend sent me this video of a bison in his car with no context,notnotryan,2600608,47673.0,2380.0,False,2018,3,8,13
dx9mF1KJr0s,Kelly Clarkson - I Don't Think About You [Official Video],Kelly Clarkson,2676610,81908.0,1300.0,False,2018,4,5,14
dzxFdtWmjto,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,14738111,208846.0,24730.0,False,2018,2,18,10
e5D3O4yCmCg,TULLY - Official Trailer [HD] - In Theaters May 4,Focus Features,3845880,4926.0,322.0,False,2018,3,20,13
e77J4g0LMOk,Little Mix bring the Power & CNCO to The X Factor Final! | Final | The X Factor 2017,The X Factor UK,5275288,169795.0,3706.0,False,2017,12,10,7
eACohWVwTOc,The Chainsmokers - Sick Boy,ChainsmokersVEVO,16219716,559289.0,18294.0,False,2018,1,25,8
eFjFxgHedgM,Tommy Wiseau’s Joker Audition Tape (Nerdist Presents),Nerdist,3523564,55112.0,4399.0,False,2018,3,27,13
eIp7PYuAu0k,Cast of Avengers: Infinity War Reveals Least Trustworthy Avenger,Jimmy Kimmel Live,4174131,60869.0,1845.0,False,2018,4,28,4
eMobkagZu64,Amazing Creatures Have Been Discovered across the Planet!,The Official Pokémon YouTube Channel,2959424,41673.0,3316.0,False,2018,2,9,8
eUgrVCDUCtE,A janitor's son is bullied by rich kids. So his dad stands up for him in the most heartwarming way.,Omeleto,2627504,46902.0,5537.0,False,2018,1,30,7
eYJCjVkOImU,Sam Smith - Palace (On The Record: The Thrill Of It All Live),SamSmithWorldVEVO,2721342,84096.0,929.0,False,2017,12,15,7
eZSAIm_pzv4,Cleveland Cavaliers vs Boston Celtics Full Game Highlights / Game 6 / 2018 NBA Playoffs,MLG Highlights,3386859,19445.0,1261.0,False,2018,6,6,11
eiDiKwbGfIY,Ed Sheeran - Perfect Symphony (with Andrea Bocelli),Ed Sheeran,27350528,1025895.0,17572.0,False,2017,12,22,7
ek1ePFp-nBI,Halloween - Official Trailer (HD),Universal Pictures,12955997,200539.0,7647.0,False,2018,6,14,6
elwTgpHlty0,[OFFICIAL VIDEO] HAVANA - PENTATONIX,PTXofficial,9537066,406136.0,10447.0,False,2018,3,8,13
f-xe1qxhcUI,"Braun Strowman bashes Elias with a bass: Raw, Feb. 12, 2018",WWE,2822715,61500.0,1572.0,False,2018,2,21,7
f1xIeTCgoFk,BLACKPINK - INTRO +  ‘마지막처럼 (AS IF IT’S YOUR LAST)’ in 2018 Seoul Music Awards,BLACKPINK,3848009,166757.0,2079.0,False,2018,1,31,5
f2MZnJlDJ4c,Kevin Hart Leads 2018 NBA All-Star Game Introductions | Team LeBron & Team Stephen,NBA,2684509,23689.0,1798.0,False,2018,2,26,7
f3mOQCjL10g,Ellen Scrolls Through Fans' Instagram Accounts,TheEllenShow,4403389,83610.0,2400.0,False,2018,4,3,3
f6Egj7ncOi8,FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,NikkieTutorials,3963050,326557.0,2372.0,False,2018,1,6,7
fAIX12F6958,Bumblebee (2018) - Official Teaser Trailer - Paramount Pictures,Paramount Pictures,19864779,228670.0,16420.0,False,2018,6,14,9
fC8gutkCu1c,[OFFICIAL VIDEO] New Rules x Are You That Somebody? - Pentatonix,PTXofficial,4029646,188935.0,4831.0,False,2018,3,23,14
fDRrqJU4-Tk,SEASON 4 | ANNOUNCE TRAILER,Fortnite,4043273,87106.0,2947.0,False,2018,5,23,20
fEskVQgtwaI,Midnight Sun | Official Trailer | In Theaters March 23,Open Road Films,3337072,8744.0,561.0,False,2017,12,8,7
fN5HV79_8B8,Oprah Winfrey Receives Cecil B. de Mille Award at the 2018 Golden Globes,NBC,8159690,142149.0,66251.0,False,2018,1,15,6
fNVUTgd4pio,Sugarland - Babe (Static Video) ft. Taylor Swift,SugarlandVEVO,4878311,65260.0,3353.0,False,2018,5,14,18
fRj34o4hN4I,"What's new, Atlas?",BostonDynamics,10775416,205630.0,4927.0,False,2017,11,24,8
fUyU3lKzoio,"Hey Buddy, Can You Give Me a Hand?",BostonDynamics,8258089,188886.0,6296.0,False,2018,2,20,7
ffxKSjUwKdU,Ariana Grande - No Tears Left To Cry,ArianaGrandeVevo,148689896,3094021.0,129502.0,False,2018,5,14,20
floMqK_yHf8,[BANGTAN BOMB] 'MIC Drop' Special Stage (BTS focus) @MAMA - BTS (방탄소년단),BANGTANTV,2412639,382528.0,1063.0,False,2018,2,1,5
fuHcdFPBKy0,YOUTUBERS REACT TO YOUTUBE REWIND 2017,FBE,5319685,95924.0,16479.0,False,2017,12,13,4
fzmM0AB60QQ,Lost in Space | Official Trailer [HD] | Netflix,Netflix,2929814,37999.0,1507.0,False,2018,3,20,14
g30Rhk82rmg,Is The Samsung Galaxy S9 Worth The Hype?,Unbox Therapy,3617347,75945.0,4023.0,False,2018,3,14,13
g4Hbz2jLxvQ,SPIDER-MAN: INTO THE SPIDER-VERSE - Official Trailer (HD),Sony Pictures Entertainment,22713067,450315.0,21428.0,False,2018,6,14,8
g5c1bk8weaQ,FIRST TIME IM DOING THIS! TALKS WITH LIZA.,Liza Koshy,3741812,314872.0,2647.0,False,2017,11,15,2
gA-NDZb29I4,Justin Timberlake - Filthy (Official Video),justintimberlakeVEVO,18871288,293244.0,61447.0,False,2018,1,12,6
gDPr8Na24QU,Black Panther Cast Answers the Web's Most Searched Questions | WIRED,WIRED,3944791,106103.0,1709.0,False,2018,2,24,7
gDXwhHm4GhM,Everything Wrong With Thor Ragnarok In 15 Minutes Or Less,CinemaSins,4566973,84363.0,10372.0,False,2018,5,14,18
gEHCXl4J9Qo,Taylor Swift - “New Year’s Day” Fan Performance,ABC Television Network,2720774,76529.0,1960.0,False,2017,11,17,4
gPHVLxm8U-0,Courtney Hadwin: 13-Year-Old Golden Buzzer Winning Performance - America's Got Talent 2018,America's Got Talent,5829270,87323.0,3668.0,False,2018,6,14,1
gR0pSSISaVk,"Ronda Rousey helps Natalya fend off Absolution: Raw, April 16, 2018",WWE,8395058,63016.0,4290.0,False,2018,5,14,11
ggIzq8JUK44,How Horse Sounds are Made for Movies,INSIDER,4100981,102822.0,1761.0,False,2018,2,6,4
ghMEmxP0hgw,DINOSAUR YOGA CHALLENGE!!,Liza Koshy Too,2592896,226418.0,1773.0,False,2018,4,1,13
h5XzGyjEkkc,Dog Cries Every Time He's Touched — Until He Meets This Woman | The Dodo,The Dodo,4623012,92059.0,2133.0,False,2017,12,4,4
hEnWzvzVMaA,FESTIVAL RAINBOW MAKEUP & LOOKBOOK,James Charles,5816067,216895.0,11660.0,False,2018,5,14,14
hHaUQh6Gx-Q,"Mustard, Nick Jonas - Anywhere",MustardVEVO,2653229,48889.0,890.0,False,2018,6,14,20
hOulcmOHCIQ,White House Tree Trimming Cold Open - SNL,Saturday Night Live,3817594,33825.0,7731.0,False,2017,12,19,2
hQW_9ws8OhA,10 of the Most GIANT Products that Actually Work!,Matthias,3920987,75808.0,6072.0,False,2018,6,14,19
hYirFqEc8Tg,Crossbow Trick Shots | Dude Perfect,Dude Perfect,15261429,408018.0,8818.0,False,2018,4,24,11
h_O8ZvB3uEk,I'm in a Sorority? | Lele Pons,Lele Pons,8806173,235339.0,29865.0,False,2018,4,24,11
hiBPUpCJ7MQ,[King of masked singer] 복면가왕 - 'unicorn' special performance - Tommorrow 20180513,MBCentertainment,3793527,53572.0,544.0,False,2018,6,7,23
i0p1bmr0EmE,TWICE What is Love? M/V,jypentertainment,69295519,1324609.0,118647.0,False,2018,4,27,14
i5qOzqD9Rms,Incredibles 2 Official Trailer,Disney•Pixar,25274694,339824.0,13824.0,False,2018,5,14,19
iGXYZwZEZa0,How small a hole can a mouse get through?  Experiments.,Matthias Wandel,3016262,36090.0,4002.0,False,2017,12,15,7
iILJvqrAQ_w,Charlie Puth - BOY [Official Audio],Charlie Puth,10565823,123054.0,2842.0,False,2018,6,9,29
iN8zmmCRqUA,$3 Fries Vs. $100 Fries,BuzzFeedVideo,8403143,161689.0,8748.0,False,2018,5,26,6
iQp1_GfDhwQ,Jess Glynne - I'll Be There [Official Video],Jess Glynne,9617950,89910.0,2161.0,False,2018,5,29,20
iWZmdoY1aTE,Ed Sheeran - Happier (Official Video),Ed Sheeran,55054077,1378923.0,33465.0,False,2018,5,15,17
i_nLsG_asQg,Blake Shelton - I Lived It (Official Music Video),Blake Shelton,3770674,36119.0,1996.0,False,2018,3,16,14
igczJLuaelg,#boogiedown CONTEST WINNERS ANNOUNCED,Fortnite,4610501,125244.0,42051.0,False,2018,5,1,9
ih8ex84QoH4,I Tried Perfect Customized Mascara,Safiya Nygaard,2998498,120361.0,1202.0,False,2018,4,15,2
ii3n7hYQOl4,SPIDER-MAN: INTO THE SPIDER-VERSE - Official Teaser Trailer,Sony Pictures Entertainment,8977497,161462.0,13164.0,False,2017,12,16,5
inZzcTXYowY,Louis Tomlinson - Miss You (Official Video),LouisTomlinsonVEVO,3765264,406872.0,2441.0,False,2017,12,14,6
ipWfcK1HVdA,Jennifer Aniston Drops By to Wish Ellen a Happy Birthday in Person!,TheEllenShow,2908064,46563.0,1570.0,False,2018,2,5,3
ixxR3ZoqnF0,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official Teaser,ibighit,7475081,1035003.0,4901.0,False,2017,11,22,6
j4KvrAUjn6c,WE MADE OUR MOM CRY...HER DREAM CAME TRUE!,Lucas and Marcus,10381263,163325.0,20892.0,False,2018,6,11,30
jD83QaWy8LI,Film Theory: Willy Wonka and the Golden Ticket SCAM! (Willy Wonka and the Chocolate Factory),The Film Theorists,5456838,130602.0,11262.0,False,2018,6,13,17
jE2VvGZktJo,Jake Paul - Randy Savage (FT. Team 10 + Jitt & Quan) Prod. By MORTEN,Jake Paul,2974188,126093.0,83954.0,False,2018,5,26,1
jG1JY0rt2Os,Fall Out Boy - HOLD ME TIGHT OR DON’T,FallOutBoyVEVO,3821846,177700.0,4842.0,False,2017,11,22,7
jLM2ibaRbrk,Flinch w/ BTS,The Late Late Show with James Corden,4110136,293974.0,2835.0,False,2017,12,7,6
jPEYpryMp2s,Solo: A Star Wars Story Official Trailer,Star Wars,10271274,183101.0,20476.0,False,2018,4,16,3
jhEBBGOD7es,"WrestleMania's memorable returns: WWE Top 10, March 24, 2018",WWE,2927970,43664.0,1473.0,False,2018,4,3,10
jp9hK-jY6yY,When Someone Has A Crush on You | Lilly Singh,IISuperwomanII,3680540,216119.0,3570.0,False,2017,11,16,3
jr9QtXwC9vc,The Greatest Showman | Official Trailer 2 [HD] | 20th Century FOX,20th Century Fox,2671756,12699.0,505.0,False,2017,11,15,2
ju_inUnrLc4,Fifth Harmony - Don't Say You Love Me,FifthHarmonyVEVO,23502572,676467.0,15993.0,False,2018,6,14,26
jwkNAJBwoEA,The Friend Zone | Anwar Jibawi,Anwar Jibawi,2524775,105323.0,2134.0,False,2018,1,25,8
jxWJLs7_doc,SUNNY - WAVE ft. Lil Jamez (Official Music Video),Jake Paul,3464680,91836.0,66910.0,False,2018,6,14,19
jzIE_oKG9PU,Spill Your Guts or Fill Your Guts w/ Drew Barrymore & John Boyega,The Late Late Show with James Corden,2712798,48424.0,2117.0,False,2018,3,27,5
jzLlsbdrwQk,"$17 Pet vs. $100,000 Pet",BuzzFeedBlue,5613561,98856.0,11391.0,False,2018,5,28,16
k1xvol1SCx8,"Dua Lipa - IDGAF ft. Charli XCX, Zara Larsson, MØ, Alma, in the Live Lounge",BBC Radio 1,2559730,139744.0,1296.0,False,2018,2,23,2
k2NskGo6x40,Danielle Bregoli Rejects Logan Paul's Apologies Over Suicide/Hanging Video | TMZ,TMZ,6062089,123467.0,26995.0,False,2018,1,9,6
k5TqNsr6YuQ,Troye Sivan - My My My!,TroyeSivanVEVO,8335017,498384.0,10734.0,False,2018,1,18,7
kD-_iyS95AQ,History of TV Theme Songs with Will Smith,The Tonight Show Starring Jimmy Fallon,5386126,68124.0,2136.0,False,2018,4,4,12
kFMZUxX6K6o,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,17045761,279676.0,48758.0,False,2018,6,8,14
kOnQocd799Y,Everything Wrong With Baby Driver In 14 Minutes Or Less,CinemaSins,2844271,60500.0,3667.0,False,2017,11,15,2
kTlv5_Bs8aw,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,ibighit,36857298,2729292.0,47896.0,False,2017,12,1,7
kUZlz6VbMCg,WATCH: The super blue blood moon makes first appearance since 1866,PBS NewsHour,5625319,37240.0,3277.0,False,2018,2,6,6
kX0vO4vlJuU,BTS (방탄소년단) 'Euphoria : Theme of LOVE YOURSELF 起 Wonder',ibighit,17624672,2162749.0,18342.0,False,2018,4,22,11
kXIF2FQpgjM,Meet the Parents Cold Open - SNL,Saturday Night Live,4009915,38009.0,4187.0,False,2018,4,18,3
kewIE0Zw6yY,A Thirsty Sidewalk,Daily Dose Of Internet,6183923,135311.0,8106.0,False,2018,3,14,10
kgaO45SyaO4,The New SpotMini,BostonDynamics,5531707,72727.0,3362.0,False,2017,11,16,3
khPLWaBioOs,Logan Paul - SANTA DISS TRACK (Official Music Video),Logan Paul Vlogs,18938867,1013411.0,140271.0,False,2017,12,18,7
kiE71P138rc,The Perfect Fit ft. Chris Pratt | Michelob ULTRA Super Bowl,Michelob ULTRA,6427726,14693.0,6286.0,False,2018,2,4,6
kjC1zmZo30U,TAG - Official Trailer 1,Warner Bros. Pictures,5224737,41079.0,1597.0,False,2018,4,5,16
ktafrbsKeZw,Intuit | A Giant Story,Intuit,13312573,23448.0,8063.0,False,2018,2,8,4
kton-qrKNLc,Meghan Trainor - No Excuses,MeghanTrainorVEVO,19998243,371137.0,30159.0,False,2018,3,16,15
kuTBea8_-LY,7 DAYS IN ENTEBBE - Official Trailer [HD] - In Theaters March 2018,Focus Features,3508169,1509.0,162.0,False,2017,12,13,2
kxMC7g_sKjw,Jim Carrey Crashes Jeff Daniels' CONAN Interview  - CONAN on TBS,Team Coco,3786691,43003.0,1225.0,False,2018,4,29,11
l2P2qbr-_Ps,Childish Gambino: This Is America (Live) - SNL,Saturday Night Live,3103985,65897.0,3370.0,False,2018,5,13,6
l4zbAjDVrns,The Greatest Bowler Ever: Bobby Pinz | Anwar Jibawi,Anwar Jibawi,2443384,76967.0,4562.0,False,2018,1,9,6
l7ib9Mmkt4Y,TIED UP CHALLENGE!!,Liza Koshy Too,2679373,190208.0,3880.0,False,2018,3,19,8
l884wKofd54,Enrique Iglesias - MOVE TO MIAMI (Official Video) ft. Pitbull,EnriqueIglesiasVEVO,21980138,247098.0,11847.0,False,2018,6,5,24
l9jZFwwZQJs,I'm the Easter Bunny? | Lele Pons,Lele Pons,3780194,130859.0,10841.0,False,2018,4,7,7
lBbSzQXQknw,And the WINNER of Britain’s Got Talent 2018 is... LOST VOICE GUY! | The Final | BGT 2018,Britain's Got Talent,4678751,53469.0,4330.0,False,2018,6,14,11
lGEY8IulWiA,Lucas the Spider - Musical Spider,Lucas the Spider,7999926,372667.0,8101.0,False,2018,2,20,9
lRj5d35ePvw,15-Year-Old Deadpool 2 Actor Julian Dennison Can't See His Own Movie,Jimmy Kimmel Live,3742740,76756.0,2931.0,False,2018,5,24,2
lRkTgVynmbM,Rudy Mancuso & Maia Mitchell - Magic (Official Music Video),Rudy Mancuso,3148434,173415.0,3166.0,False,2018,3,16,11
lSaGEo3UfBk,We found the real Maui!!!,Rella On the radio,2839406,11808.0,418.0,False,2018,1,17,5
l_lblj8Cq0o,"G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",GEazyMusicVEVO,45938392,728696.0,43049.0,False,2018,1,2,13
leu-cTvMWTA,EXO 엑소 'Universe' MV,SMTOWN,5739252,782030.0,9905.0,False,2017,12,29,3
lfIhBu0TZBs,Moving on from Beme,CaseyNeistat,2480934,75674.0,7561.0,False,2018,2,1,7
lgBn6qzMlXw,COLLEGE KIDS REACT TO TOP 10 MOST SUBSCRIBED YOUTUBERS OF ALL TIME,FBE,3326832,79848.0,4999.0,False,2018,3,31,15
lpkRFHSpvGI,George W. Bush Returns Cold Open - SNL,Saturday Night Live,5398142,56291.0,6964.0,False,2018,2,3,6
lqTKup-wpEU,GOOGLE PICKS MY MAKEUP CHALLENGE! | NikkieTutorials,NikkieTutorials,3232536,158716.0,3457.0,False,2018,4,17,4
lrWRy9BBp-c,ELDERS REACT TO UGANDAN KNUCKLES MEMES,FBE,3748683,93450.0,8388.0,False,2018,1,26,6
ltzy5vRmN8Q,Burger King | Whopper Neutrality,BURGER KING,4003530,119341.0,9363.0,False,2018,2,1,8
m1-rpd3S-48,[OFFICIAL VIDEO] Attention - Pentatonix,PTXofficial,6804554,293427.0,5460.0,False,2018,4,7,15
m4faDISwSVo,Why I Left Nickelodeon,Butch Hartman,5107601,184320.0,4966.0,False,2018,2,19,10
m9sR3Z0vVOc,The Smallest House In The World,Daily Dose Of Internet,2688144,62856.0,2693.0,False,2018,6,14,17
mBrdEYW0Vno,Charlie Puth - If You Leave Me Now (feat. Boyz II Men) [Official Audio],Charlie Puth,3976296,172739.0,2896.0,False,2018,1,9,5
mD4jp2HHu0g,I tried to go to Canada but got stuck in Minneapolis,Jaiden Animations,3948004,207197.0,3223.0,False,2018,4,27,14
mMtjGYdJOps,We Made Transparent Potato Chips,Tyler Williams,3087952,90028.0,1958.0,False,2018,3,15,14
mQ055hHdxbE,John Mayer - New Light (Premium Content!),John Mayer,5948415,181069.0,3711.0,False,2018,6,14,21
mUYsp5baMXo,Maroon 5 - Three Little Birds,Maroon5VEVO,5517903,243696.0,12874.0,False,2018,6,14,5
mXiFHDfvn4A,Frank Ocean - Moon River,Blonded,2604392,92695.0,2404.0,False,2018,2,24,9
mdWcaWBxxcY,"Rita Ora - Girls ft. Cardi B, Bebe Rexha & Charli XCX (Official Lyric Video)",Rita Ora,21888660,347563.0,35874.0,False,2018,6,9,28
mddRihBrWOk,Fantasy Glasses | Lele Pons,Lele Pons,5122352,204630.0,6097.0,False,2018,2,19,8
me5ifeBFaFo,Thomas Train Stunts,5MadMovieMakers,5952094,96880.0,4179.0,False,2017,12,12,8
mkpINSUnDpA,Ramsay Shuts Down Restaurant After Finding RAW Chicken Next to Cooked Chicken! | Kitchen Nightmares,Kitchen Nightmares,2426345,28926.0,697.0,False,2017,12,13,6
muAPJiMho2Y,DELIT DE FUITE - le Justicier de Noël,CHRIS-RS,3044139,97030.0,928.0,False,2017,12,23,6
n-1QWWaRUZI,CRUISE SHIP CAUGHT IN A BOMB CYCLONE (Norwegian Breakaway),RedCurtainEnt,2564760,4639.0,558.0,False,2018,1,14,3
n-DTjpde9-0,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",The Slow Mo Guys,4265963,99964.0,2231.0,False,2018,6,14,11
n0j_CX1S2es,NOTHING BEATS A LONDONER,Nike,4307697,80332.0,5364.0,False,2018,2,19,10
n1WpP7iowLc,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,26448434,911883.0,53873.0,False,2017,11,18,5
n5LoVcVsiSQ,OCEAN'S 8 - Official Main Trailer,Warner Bros. Pictures,8837197,33724.0,17287.0,False,2018,4,23,10
nE_TyW-7F4Q,Justin Timberlake on His Super Bowl Halftime Show and Prince Tribute,The Tonight Show Starring Jimmy Fallon,2710968,28990.0,3841.0,False,2018,2,7,2
nQySbNGu4g0,[CHOREOGRAPHY] BTS (방탄소년단) 'FAKE LOVE' Dance Practice,BANGTANTV,11381059,1141726.0,4696.0,False,2018,6,14,18
nRafaCcfrcI,73 Questions With Liza Koshy | Vogue,Vogue,6197393,476724.0,4853.0,False,2017,11,21,5
nRc0kmOYgzQ,"We built the Infinity Gauntlet with 25,000 magnets!",Vat19,4867664,46608.0,2080.0,False,2018,6,9,27
nSbzyEJ8X9E,A STAR IS BORN - Official Trailer 1,Warner Bros. Pictures,4570970,61664.0,1872.0,False,2018,6,13,7
